001,b_files,001.mp3,pasnanavan tia aida maisuan na kaununkaunun ha?
002,b_files,002.mp3,masial kaununkaunun hai mastan tu madia!
003,b_files,003.mp3,saikin hai madima kusia sanavan dngian kakaunan baun.
004,b_files,004.mp3,sanavan tu qaisin hai qa naq tu nga nin, tudain baunin ta qaisin!
005,b_files,005.mp3,maku baqisang hai kavava a baun!
006,b_files,006.mp3,bastan basial tu paitu sanavan tu qaisin!
007,b_files,007.mp3,sian tu sang lav hai masial tu kaunun.
008,b_files,008.mp3,adu na a sas kaununkaunun? ung! saikin hai na asa maun nis bunbun.
009,b_files,009.mp3,adu baq tu ik na muqna qu mas utia tan?
010,b_files,010.mp3,adu na asa kasu baun tu tikis?
011,b_files,011.mp3,abuqa nin saikin u ni nang!
012,b_files,012.mp3,ngia ngik binaun sai tin tu kaununkaunun.
013,b_files,013.mp3,haip tu sanavan hai madia a sang lav na kaunun?
014,b_files,014.mp3,ni tu bikua, mastan madia a min!
015,b_files,015.mp3,abuqanin saikin na nin baqtu baun!
016,b_files,016.mp3,asa kasu naqu bas kaununkaunun adu saida tan?
017,b_files,017.mp3,asik baunun bas qkinalin bubuan tan.
018,b_files,018.mp3,mi nadas saikin kabasia adu naasa kamu baunun.
019,b_files,019.mp3,maba qi sang tangu sav maiup pat kau nu nin.
020,b_files,020.mp3,paitu sanavan mal uang ngat na maupin tia.
021,b_files,021.mp3,baun ni manang qas tu daikun hai ma pin sihalli mata.
022,b_files,022.mp3,katu na baun ni tanangaus baun ni aminamin.
023,b_files,023.mp3,na baun hai katu sida hasi matiktik ki maluku.
024,b_files,024.mp3,uvaz hai katu siqailis mas kaunun, asa isian sala aminamin hai a minun maun.
025,b_files,025.mp3,maun ni sang lav hai, mapi sihal li lutbu.
026,b_files,026.mp3,ma baqi sang asa ma na nulu!
027,b_files,027.mp3,muchi hai katu madia a kaunun maq tu baun tu tasa.
028,b_files,028.mp3,na baun kasu maitulku tu qaisin?
029,b_files,029.mp3,na ma maliv kasu kamasia puaq tan?
030,b_files,030.mp3,sima pinibaqis kavi tia? mahansum sakun!
031,b_files,031.mp3,sinhai itu anakanak kai u nian tu busqi atipul.
032,b_files,032.mp3,kinit nan tu sang lav hai napikunna sian.?
033,b_files,033.mp3,aida inak ka tasa kama nangqas tu tamung.
034,b_files,034.mp3,diqanin hai min ma kadav vin asatu madia a painukun na ulus.
035,b_files,035.mp3,ulus hai atikis sisvaqun hai ma putul.
036,b_files,036.mp3,pisi halav va sisvaqun tu sis lutan na.
037,b_files,037.mp3,sida dava ulus sa siqaidus.
038,b_files,038.mp3,pisi alav va sapil tu dun na maluqus.
039,b_files,039.mp3,kun sapul tu tanangaus hai tangs painukan ni kuchudista.
040,b_files,040.mp3,na qu na nanin kavava mainuk ki kapa sin kapasapil.
041,b_files,041.mp3,sapil hai a tikis kunsapilan hai na sauq tun.
042,b_files,042.mp3,sian tu ulus daing hai namas buav tu madia a sui.
043,b_files,043.mp3,ulus pinainuk hai masisuqnis a mudi hai muliva.
044,b_files,044.mp3,qamisan hai painukan amin pakakunmaun tu ulus.
045,b_files,045.mp3,andi uluspainukun hai madami a lutbu.
046,b_files,046.mp3,haip hai painukan ni kaiunin tu ulus munpasnanavan.
047,b_files,047.mp3,mais tinnangkul hai asa tu mainuk ki tinnanangkul tu ulus.
048,b_files,048.mp3,mail ka tau qai azuq mainuk ni kat mang tu ulus mun pasnanavan.
049,b_files,049.mp3,masinauba hai painukan ni kaspal sisvaqun hai masihal sadun.
050,b_files,050.mp3,aida inak tasa qaihav sapil sin mas sapa sapil.
051,b_files,051.mp3,tina hai madima kunsapilan ni naqvas sapil
052,b_files,052.mp3,aida ulus sa mindikla nitu maq tu auskunun mapasaq.
053,b_files,053.mp3,ulus hai ulan ni mataqnun hai napikun?
054,b_files,054.mp3,isu ulus hai muuman na tasa a mudi.
055,b_files,055.mp3,kananauk saikin minnangaz tina mapasaq mavali ulus.
056,b_files,056.mp3,ni a satu mainuk ki baqlu tu ulus a satu ma sa ninsin nga pinainuk kan.
057,b_files,057.mp3,inak takiman tu ulus hai anliqliqun ni katus dangan.
058,b_files,058.mp3,madia inaka painuk ngadaq tu ulus.
059,b_files,059.mp3,kata hai mun san mukdavan tia mal a nuqu.
