001,a_files,001.mp3,Ingata nu cacudadan ira haw ku Ma’an a kapahay a Kaka’enen?
002,a_files,002.mp3,Hubaw! U nika Adihay nu alsu’ay a kak’enen!
003,a_files,003.mp3,U saka ulahan satu aku u nika taira i nu labi’iyan a patiyamay.
004,a_files,004.mp3,Mapatatatu ku sakalaby, amalabytu!
005,a_files,005.mp3,Ba’den hen, kalamkamen a Kemaen!
006,a_files,006.mp3,U tadamaanay a sakalaby!
007,a_files,007.mp3,Alsu’ kina sinabel!
008,a_files,008.mp3,Mangalay haw tu Sui-kuo? Hayi! A u pauly ku Maku.
009,a_files,009.mp3,Kapah haw Kaku a minanum aca tu tei?
010,a_files,010.mp3,Mangalay haw kisu a kemaen tu maan?
011,a_files,011.mp3,Mabecultu kaku, samanantu!
012,a_files,012.mp3,Caay hen ka tahkaen kaku tu matiniay
013,a_files,013.mp3,Tadamaan haw ku sakalaby aniny?
014,a_files,014.mp3,Hai, tadamaan awaay ku sasuwalen.
015,a_files,015.mp3,Mabecul kaku, Ca’aytu pakakaen!
016,a_files,016.mp3,Mangalay haw kisu tu salang nu sui-kuu, anu u sai-da?
017,a_files,017.mp3,Mangalay haw kisu a kemaen tu u-wa-cien?
018,a_files,018.mp3,Mangalay haw kamu a kemaen tu piy-ang? ini ku ni’ala’an aku.
019,a_files,019.mp3,Tada ba’det, iyupen han a mibasaw, ta kemean.
020,a_files,020.mp3,Tala’en hen, a Malabytu.
021,a_files,021.mp3,Anu kemaen tu nin-cing, skakapah nu mata.
022,a_files,022.mp3,I a’ayaw nu kaen, aka ka’adihay ku nika kemaen tu lalala’en!
023,a_files,023.mp3,Yu kemean, aka piyala tu alapit a mikinking tu kaising!
024,a_files,024.mp3,Aka kapily Tu kakaenen ku wawa, heminen ku i salaay!
025,a_files,025.mp3,Kapah ku tireng a kemean Tu dateng.
026,a_files,026.mp3,Ba’det! Pina’uny!
027,a_files,027.mp3,Aka Ka’adihay ku nika kemean tu pak-cang, cacayen aca!
028,a_files,028.mp3,kemaen haw kisu tu nipatitiyan tunu a hemay?
029,a_files,029.mp3,A micakay haw kisu tu mien-hua-tang?
030,a_files,030.mp3,U nu nima a nisakabeian? kiya hatinytu ku bangsis!
031,a_files,031.mp3,U nisagaan aku a pau-mi-hua kinian.
032,a_files,032.mp3,A maanen kina usaw tu sinabel?
033,a_files,033.mp3,Ira ku cacay a kulawlawan a tuper aku.
